id,neo4j_id,label
TibiofemoralAngle,627962,Tibiofemoral angle
Time_to_glucose_trough_glipizide,627963,Time to glucose minimum after glipizide treatment
Time_to_peak_insulin_glipizide,627964,Time to insulin peak after glipizide treatment
TorsoToHeight,627966,Torso length to body height ratio
TotCho,627967,Total cholines
TotHipArea,627968,Total hip area
TotPG,627969,Total phosphoglycerides
TotalProtein,627970,Total plasma protein
TrochanterArea,627974,Trochanter area
Tyr,627975,Tyrosine
UA,627977,Uric acid
UACR,627978,Urinary albumin-to-creatinine ratio (UACR)
UACR_DM,627979,Urinary albumin-to-creatinine ratio (UACR) in subjects with diabetes
UACR_nonDM,627980,Urinary albumin-to-creatinine ratio (UACR) in subjects without diabetes
UC,627981,Ulcerative colitis
UMOD_antibody,627982,Circulating uromodulin_ antibody-based measurement
UMOD_aptamer,627983,Circulating uromodulin_ aptamer-based measurement
UPCR,627994,Urinary potassium-to-creatinine ratio
UPDRS,627995,Unified Parkinson’s Disease Rating Scale OR the Movement Disorder Society revised - Total
UPDRS1,627996,Unified Parkinson’s Disease Rating Scale OR the Movement Disorder Society revised - Part 1
UPDRS2,627997,Unified Parkinson’s Disease Rating Scale OR the Movement Disorder Society revised - Part 2
UPDRS3,627998,Unified Parkinson’s Disease Rating Scale OR the Movement Disorder Society revised - Part 3
UPDRS4,627999,Unified Parkinson’s Disease Rating Scale OR the Movement Disorder Society revised - Part 4
USCR,628001,Urinary sodium-to-creatinine ratio
USPR,628002,Urinary sodium-to-potassium ratio
UpperThird_LowerThird,628003,Upper third to lower third ratio_ Slicer
Urate,628004,Serum urate
UterineFibroids,628007,Uterine fibroids
UterineFibroids_HMB,628008,Uterine fibroids and heavy menstrual bleeding
VAT,628010,Visceral adipose tissue volume
VATadjBMIHeight,628011,VAT adjusted for BMI and height
VATtoASAT,628012,VAT to ASAT ratio
VATtoGFAT,628013,VAT to GFAT ratio
VCDR,628014,Vertical cup-disc ratio
VFD,628015,Retinal vascular fractal dimension
VLDLchol,628016,VLDL cholesterol
Val,628017,Valine
VaricoseVeins,628020,Varicose veins
VaricoseVeins_add,628023,Varicose veins (additive model)
VaricoseVeins_dom,628025,Varicose veins (dominant model)
VaricoseVeins_het,628026,Varicose veins (heterodominant model)
VaricoseVeins_rec,628027,Varicose veins (recessive model)
VerbNumReasoning,628028,Verbal-numerical reasoning
VitD,628029,Vitamin D levels
WAIST,628030,Waist circumference
WAISTadjBMI,628031,Waist circumference adj BMI
WAPinCOPD,628032,Airway wall area percent in COPD
WBC,628033,White blood cell count
WCadjBMISMK,628082,Waist circumference adj BMI-smoking status
WEIGHT,628083,Weight
WHR,628088,Waist-hip ratio
WHRadjBMI,628092,Waist-hip ratio adj BMI
WHRadjBMISMK,628093,Waist-hip ratio adj BMI-smoking status
WMH,628094,Cerebral white matter hyperintensity volume
WMHinCSVD,628097,White matter hyperintensities in cerebral small vessel disease
WMR,628098,Weight-to-muscle ratio
WM_PVS,628099,Extensive white matter perivascular space burden
WallAreaPct_seg_Thirona,628100,Wall area percent_ segmental (main 6)_ Thirona
WallAreaPct_seg_Vida,628101,Wall area percent_ segmental (main 6)_ Vida
WeightLossRate,628102,Rate of weight loss (kg/week)
WeightLossTotal,628103,Total weight loss (kg)
XXLVLDLpart,628104,Chylomicrons and XXL-VLDL cholesterol
YnEOPD,628105,Young- and early-onset Parkinson's disease
YouthT2D,628106,Youth-onset type 2 diabetes (T2D)
adj_density_mesa,628107,Lung density_ MESA sponge model adjusted
adj_density_plethy,628108,Lung density_ adjusted for depth of inspiration assessed by phlethysmography
allDKD,628109,All diabetic kidney disease (DKD)
allDKD_T1D,628110,All diabetic kidney disease (DKD) in type 1 diabetes
allDKD_T2D,628111, All diabetic kidney disease (DKD) in type 2 diabetes
allDKDadjHbA1cBMI_T1D,628112,All diabetic kidney disease (DKD) adj HbA1c-BMI in type 1 diabetes
allSVS,628113,Intracerebral hemorrhage or small vessel ischemic stroke
ao_regurgitation_fraction,628114,Aortic regurgitation fraction
ao_regurgitation_volume,628115,Aortic regurgitation volume
aortic_velocity_vmax,628116,Peak forward aortic velocity
aortic_velocity_vmax_ao_adjusted,628117,Peak forward aortic velocity adj aortic area
aortic_velocity_vmin,628118,Peak regurgitant aortic velocity
bOHBut,628119,Beta-hydroxybutyric acid
broadASB,628121,Antisocial behavior_ broad definition
bv10_TBV,628122,Ratio of aggregate vessel volume (vessels <10 mm2) to total blood vessel volume
bv5_TBV,628123,Ratio of aggregate vessel volume (vessels <5 mm2) to total blood vessel volume
cIMT,628124,Carotid intima-media thickness (mean of the maximum cIMT)
cIMTmax,628125,
cIMTmean,628126,
eBMD,628127,Heel quantitative ultrasound estimated bone mineral density (eBMD)
eGFRcrcys,628128,
eGFRcrea,628130,eGFRcreat (serum creatinine)
eGFRcreaCKDi25,628132,eGFRcreat decline_ CKDi25 definition
eGFRcreaInDiabetes,628133,eGFRcreat in individuals with diabetes
eGFRcreaNoDiabetes,628134,eGFRcreat in individuals without diabetes
eGFRcreaRapid3,628135,eGFRcreat decline_ Rapid3 definition
eGFRcrea_DM,628137,eGFRcreat (serum creatinine) in diabetes
eGFRcrea_T1D,628138,eGFRcreat (serum creatinine) in type 1 diabetes
eGFRcrea_T2D,628139,eGFRcreat (serum creatinine) in type 2 diabetes
eGFRcrea_med_DeclineAdjBL,628140,eGFRcreat median annual decline adj baseline eGFR
eGFRcrea_med_DeclineAdjDM,628141,eGFRcreat median annual decline adj diabetes status
eGFRcrea_med_DeclineInCKD,628142,eGFRcreat median annual decline in individuals with chronic kidney disease
eGFRcrea_med_DeclineInDM,628143,eGFRcreat median annual decline in individuals with diabetes
eGFRcrea_perc_DeclineInDM,628144,eGFRcreat relative annualized decline in individuals with diabetes
eGFRcrea_perc_DeclineNoDM,628145,eGFRcreat relative annualized decline in individuals without diabetes
eGFRcys,628146,eGFRcys (serum cystatin C)
exp_histo_mode,628148,Slicer Exp Intensity Hu Mode
exp_lung_mass,628150,Slicer Exp Lung Mass g
exp_skewness,628151,Slicer Exp Skewness
fLVSV,628152,Forward left ventricular stroke volume
freshfruit,628153,Fresh fruit consumption
iaorta_area,628154,BSA-indexed aortic area
imitral_regurgitation,628155,BSA-indexed mitral valve regurgitation volume
lateDKD,628156,Late diabetic kidney disease
lateDKD_T1D,628157,Late diabetic kidney disease (DKD) in type 1 diabetes
lateDKD_T2D,628158,Late diabetic kidney disease (DKD) in type 2 diabetes
lateDKDadjHbA1cBMI_T1D,628160,Late diabetic kidney disease adj HbA1c-BMI in type 1 diabetes
liverT1time,628161,Liver T1 time
lobarSVS,628162,Lobar intracerebral hemorrhage or small vessel ischemic stroke
mCAA,628163,Mosaic chromosomal alteration of the autosomes
mCAX,628169,Mosaic chromosomal alteration of the X chromosome
mCAY,628172,Mosaic chromosomal alteration of the Y chromosome
mRS012v3456,628174,Modified Rankin scale score 0-2 vs 3-6
mRS012v3456AdjSever,628175,Modified Rankin scale score 0-2 vs 3-6 adj stroke severity
mRS01v23456,628176,Modified Rankin scale score 0-1 vs 2-6
mRS01v23456AdjSever,628183,Modified Rankin scale score 0-1 vs 2-6 adj stroke severity
mRSOrdinal,628184,Modified Rankin scale score
mRSOrdinalAdjSever,628185,Modified Rankin scale score adj stroke severity
mvAging,628186,Multi-variate aging
n6FA182,628187,Linoleic acid
netLVSV,628188,Net left ventricular stroke volume
niHF,628189,
niHFpEF,628190,
niHFrEF,628191,
nonHDL,628192,Non-HDL cholesterol
nonlobarSVS,628193,Non-lobar intracerebral hemorrhage or small vessel ischemic stroke
oilyfish,628194,Oily fish consumption
pSSNS,628195,Pediatric steroid-sensitive nephrotic syndrome
p_Tau,628196,Phosphorylated tau
pancreasT1time,628198,Pancreas T1 time
pctEmph,628199,Percent emphysema_ total lung_ Thirona
pctEmph_LowerLobes,628200,Percent emphysema_ lower lobes_ Thirona
pctEmph_LowerThird,628201,Percent emphysema_ lower third Slicer
pctEmph_UL_LL_ratio,628202,Upper lobe/Lower lobe ratio_ Thirona
pctEmph_UpperLobes,628203,Percent emphysema_ upper lobes_ Thirona
pctEmph_UpperThird,628204,Percent emphysema_ upper third Slicer
pctGasTrap,628205,Percent gas trapping_ Slicer
renalcortexT1time,628206,Renal cortex T1 time
saltconsumption,628207,Salt addition to food
smeq_binary,628214,Chronotype (binary sMEQ score)
smeq_cont,628215,Chronotype (continuous sMEQ score)
tLVSV,628216,Total left ventricular stroke volume
t_Tau,628217,Total tau
toastCE,628218,TOAST cardio-aortic embolism
toastDETER,628219,TOAST other determined
toastLAA,628220,TOAST large artery atherosclerosis
toastSAO,628221,TOAST small artery occlusion
toastUNDETER,628222,TOAST other undetermined
vitDBP,628223,Vitamin D-binding protein levels
vitDBP_GChapAdj,628224,Vitamin D-binding protein levels adj GC haplotype
xinsG30,628225,
xinsdG30,628226,
Orphanet_100031,628227,
Orphanet_100032,628228,
Orphanet_100033,628229,
Orphanet_100049,628230,
Orphanet_100069,628232,
Orphanet_100070,628234,
Orphanet_100087,628235,
Orphanet_100088,628238,
Orphanet_100090,628239,
Orphanet_100091,628240,
Orphanet_100092,628252,
Orphanet_100094,628253,
Orphanet_100101,628254,
Orphanet_100973,628255,
Orphanet_100979,628257,
Orphanet_100980,628261,
Orphanet_100981,628265,
Orphanet_100982,628272,
Orphanet_100993,628274,
Orphanet_101003,628275,
Orphanet_101016,628276,
Orphanet_101023,628286,
Orphanet_101041,628287,
Orphanet_101046,628288,
Orphanet_101063,628289,
Orphanet_101070,628297,
Orphanet_101111,628298,
Orphanet_101150,628300,
Orphanet_101330,628301,
Orphanet_101351,628302,
Orphanet_101433,628303,
Orphanet_101435,628307,
Orphanet_101685,628369,
Orphanet_1018,628378,
Orphanet_101934,628379,
Orphanet_101936,628383,
Orphanet_101937,628384,
Orphanet_101938,628386,
Orphanet_101939,628387,
Orphanet_101940,628392,
Orphanet_101941,628400,
Orphanet_101943,628401,
Orphanet_101944,628402,
Orphanet_101945,628481,
Orphanet_101950,628482,
Orphanet_101952,628483,
Orphanet_101953,628485,
Orphanet_101954,628486,
Orphanet_101955,628487,
Orphanet_101956,628488,
Orphanet_101957,628489,
Orphanet_101958,628492,
Orphanet_101959,628510,
Orphanet_101960,628511,
Orphanet_101972,628512,
Orphanet_101977,628513,
Orphanet_101985,628515,
Orphanet_101987,628516,
Orphanet_101988,628517,
Orphanet_101992,628522,
Orphanet_101995,628523,
Orphanet_101997,628524,
Orphanet_101998,628526,
Orphanet_1020,628536,
Orphanet_102002,628537,
Orphanet_102003,628546,
Orphanet_102005,628732,
Orphanet_102006,628733,
Orphanet_102009,628735,
Orphanet_102010,628736,
Orphanet_102011,628737,
Orphanet_102012,628738,
Orphanet_102013,628740,
Orphanet_102014,628741,
Orphanet_102015,628742,
Orphanet_102020,628744,
Orphanet_102283,628753,
Orphanet_102285,628766,
Orphanet_102369,628769,
Orphanet_102724,628775,
Orphanet_1037,628776,
Orphanet_103908,628777,
Orphanet_103918,628778,
Orphanet_104,628779,
Orphanet_1040,628787,
Orphanet_104003,628788,
Orphanet_104004,628789,
Orphanet_104005,628790,
Orphanet_104006,628791,
Orphanet_104007,628792,
Orphanet_104008,628793,
Orphanet_104009,628794,
Orphanet_104010,628802,
Orphanet_104011,628804,
Orphanet_104012,628805,
Orphanet_104013,628806,
Orphanet_1041,628807,
Orphanet_1047,628808,
Orphanet_1048,628809,
Orphanet_1052,628810,
Orphanet_1065,628811,
Orphanet_107,628812,
Orphanet_1083,628813,
Orphanet_108961,628814,
Orphanet_108965,628815,
Orphanet_108967,628816,
Orphanet_108969,628817,
Orphanet_108971,628818,
Orphanet_108973,628819,
Orphanet_108977,628820,
Orphanet_108979,628821,
Orphanet_108989,628822,
Orphanet_108991,628827,
Orphanet_108993,628831,
Orphanet_108995,628832,
Orphanet_108997,628833,
Orphanet_109007,628843,
Orphanet_109009,628846,
Orphanet_109011,628847,
Orphanet_110,628848,
Orphanet_1114,628850,
Orphanet_112,628851,
Orphanet_1143,628852,
Orphanet_1146,628853,
Orphanet_1147,628854,
Orphanet_116,628855,
Orphanet_117,628856,
Orphanet_1172,628857,
Orphanet_1173,628858,
Orphanet_117569,628859,
Orphanet_117573,628861,
Orphanet_1200,628862,
Orphanet_122,628863,
Orphanet_124,628864,
Orphanet_1275,628872,
Orphanet_1293,628873,
Orphanet_130,628874,
Orphanet_1305,628875,
Orphanet_131,628876,
Orphanet_1329,628877,
Orphanet_1330,628878,
Orphanet_1331,628879,
Orphanet_1333,628880,
Orphanet_1334,628881,
Orphanet_1340,628882,
Orphanet_1344,628883,
Orphanet_135,628884,
Orphanet_1358,628886,
Orphanet_1359,628887,
Orphanet_1369,628888,
Orphanet_137,628889,
Orphanet_137667,628893,
Orphanet_1377,628894,
Orphanet_137783,629036,
Orphanet_137807,629037,
Orphanet_137888,629038,
Orphanet_137893,629039,
Orphanet_137905,629042,
Orphanet_138,629043,
Orphanet_138041,629044,
Orphanet_138044,629045,
Orphanet_138047,629057,
Orphanet_138050,629302,
Orphanet_138055,629305,
Orphanet_1387,629306,
Orphanet_139009,629307,
Orphanet_139012,629310,
Orphanet_139021,629314,
Orphanet_139024,629316,
Orphanet_139027,629319,
Orphanet_139030,629323,
Orphanet_139033,629324,
Orphanet_139036,629328,
Orphanet_139039,629330,
Orphanet_139042,629332,
Orphanet_139390,629333,
Orphanet_139393,629334,
Orphanet_139441,629335,
Orphanet_139525,629336,
Orphanet_139536,629337,
Orphanet_139589,629338,
Orphanet_140162,629339,
Orphanet_140453,629343,
Orphanet_140456,629344,
Orphanet_140459,629346,
Orphanet_140465,629347,
Orphanet_140468,629348,
Orphanet_140471,629349,
Orphanet_140474,629353,
Orphanet_140477,629354,
Orphanet_140653,629355,
Orphanet_140874,629356,
Orphanet_140927,629357,
Orphanet_140957,629358,
Orphanet_140969,629359,
Orphanet_140997,629360,
Orphanet_1410,629361,
Orphanet_141229,629362,
Orphanet_141269,629363,
Orphanet_141276,629364,
Orphanet_141291,629365,
Orphanet_1416,629366,
Orphanet_1425,629367,
Orphanet_1429,629368,
Orphanet_1431,629369,
Orphanet_144,629370,
Orphanet_145,629371,
Orphanet_1454,629372,
Orphanet_146,629373,
Orphanet_1460,629374,
Orphanet_1465,629376,
Orphanet_1466,629377,
Orphanet_1478,629378,
Orphanet_148,629379,
Orphanet_1501,629380,
Orphanet_1505,629381,
Orphanet_1507,629382,
Orphanet_1513,629383,
Orphanet_1515,629384,
Orphanet_1517,629385,
Orphanet_1522,629386,
Orphanet_1531,629387,
Orphanet_154,629388,
Orphanet_1545,629389,
Orphanet_1556,629390,
Orphanet_155832,629391,
Orphanet_155878,629392,
Orphanet_155896,629393,
Orphanet_155899,629394,
Orphanet_156005,629395,
Orphanet_1561,629396,
Orphanet_156140,629397,
Orphanet_156143,629398,
Orphanet_156146,629399,
Orphanet_156152,629400,
Orphanet_156159,629401,
Orphanet_156162,629402,
Orphanet_156165,629408,
Orphanet_156168,629425,
Orphanet_156171,629426,
Orphanet_156174,629427,
Orphanet_156177,629428,
Orphanet_156180,629429,
Orphanet_156183,629431,
Orphanet_156202,629432,
Orphanet_156207,629433,
Orphanet_156212,629434,
Orphanet_156215,629435,
Orphanet_156224,629436,
Orphanet_156237,629437,
Orphanet_156243,629438,
Orphanet_156246,629439,
Orphanet_156532,629440,
Orphanet_156601,629441,
Orphanet_156604,629442,
Orphanet_156607,629443,
Orphanet_156610,629444,
Orphanet_156619,629445,
Orphanet_156622,629453,
Orphanet_156629,629454,
Orphanet_156638,629455,
Orphanet_156643,629457,
Orphanet_1571,629465,
Orphanet_1572,629466,
Orphanet_157215,629467,
Orphanet_1576,629468,
Orphanet_157713,629469,
Orphanet_157716,629470,
Orphanet_157719,629471,
Orphanet_157769,629472,
Orphanet_157791,629473,
Orphanet_157794,629474,
Orphanet_157820,629475,
Orphanet_157949,629476,
Orphanet_158032,629477,
Orphanet_158038,629478,
Orphanet_158124,629479,
Orphanet_158266,629480,
Orphanet_158300,629481,
Orphanet_158684,629482,
Orphanet_158687,629483,
Orphanet_16,629484,
Orphanet_1606,629485,
Orphanet_1617,629486,
Orphanet_1627,629487,
Orphanet_163209,629488,
Orphanet_163531,629489,
Orphanet_163582,629490,
Orphanet_163585,629491,
Orphanet_163596,629492,
Orphanet_163631,629493,
Orphanet_163634,629494,
Orphanet_163637,629495,
Orphanet_163690,629497,
Orphanet_163693,629498,
Orphanet_163699,629499,
Orphanet_163721,629500,
Orphanet_163927,629501,
Orphanet_163931,629502,
Orphanet_164001,629503,
Orphanet_1646,629510,
Orphanet_164736,629809,
Orphanet_164823,629810,
Orphanet_165,629811,
Orphanet_1652,629812,
Orphanet_1653,629813,
Orphanet_165652,629814,
Orphanet_165655,629815,
Orphanet_165658,629817,
Orphanet_165661,629818,
Orphanet_165704,629819,
Orphanet_165707,629820,
Orphanet_165711,629821,
Orphanet_165985,629822,
Orphanet_165988,629823,
Orphanet_166,629824,
Orphanet_166002,629826,
Orphanet_166100,629827,
Orphanet_1662,629828,
Orphanet_166282,629829,
Orphanet_166311,629830,
Orphanet_166463,629831,
Orphanet_166466,629844,
Orphanet_166469,629845,
Orphanet_166472,629848,
Orphanet_166475,629851,
Orphanet_166478,629852,
Orphanet_166481,629853,
Orphanet_166484,629855,
Orphanet_166490,629856,
Orphanet_167714,629857,
Orphanet_167759,629858,
Orphanet_167762,629859,
Orphanet_167848,629860,
Orphanet_168194,629861,
Orphanet_168588,629862,
Orphanet_168629,629863,
Orphanet_168778,629864,
Orphanet_168803,629865,
Orphanet_168807,629866,
Orphanet_168940,629867,
Orphanet_168943,629868,
Orphanet_168956,629869,
Orphanet_169090,629870,
Orphanet_169142,629871,
Orphanet_169147,629872,
Orphanet_169150,629873,
Orphanet_169160,629876,
Orphanet_169186,629877,
Orphanet_169189,629878,
Orphanet_169346,629879,
Orphanet_169349,629880,
Orphanet_169355,629881,
Orphanet_169361,629882,
Orphanet_169826,629883,
Orphanet_170,629885,
Orphanet_171,629886,
Orphanet_171430,629887,
Orphanet_171433,629888,
Orphanet_171436,629889,
