id,label,neo4j_id
Factor8_gcat_trait_total_cholesterol_in_large_VLDL,HDL Particle and Cholesterol Efflux,821346
Factor15_gcat_trait_total_cholesterol_in_large_VLDL,Lipoprotein Particle Level Regulation,821347
Factor20_gcat_trait_total_cholesterol_in_large_VLDL,Lipoprotein Assembly and Homeostasis,821348
Factor24_gcat_trait_total_cholesterol_in_large_VLDL,HDL Particle and Lipoprotein Regulation,821349
Factor7_gcat_trait_total_cholesterol_in_large_VLDL,Sterol Metabolic and Lipid Homeostasis,821350
Factor12_gcat_trait_total_cholesterol_in_large_VLDL,Lipid Catabolic Process Regulation,821351
Factor19_gcat_trait_total_cholesterol_in_large_VLDL,Triglyceride and Cholesterol Regulation,821352
Factor23_gcat_trait_total_cholesterol_in_large_VLDL,Lipid Localization and Regulation,821353
Factor6_gcat_trait_total_cholesterol_in_large_VLDL,Cholesterol Metabolism and Transport,821354
Factor11_gcat_trait_total_cholesterol_in_large_VLDL,Lipid Storage and Cholesterol Efflux,821355
Factor2_gcat_trait_total_cholesterol_in_large_VLDL,Decreased HDL and VLDL Levels,821356
Factor9_gcat_trait_total_cholesterol_in_large_VLDL,Lipid and Cholesterol Regulation,821357
Factor13_gcat_trait_total_cholesterol_in_large_VLDL,Lipoprotein Assembly and Clearance,821358
Factor3_gcat_trait_total_cholesterol_in_large_VLDL,Abnormal Cholesterol and Lipid Levels,821359
Factor1_gcat_trait_total_cholesterol_in_medium_LDL,Sterol Transfer and Transport,821360
Factor6_gcat_trait_total_cholesterol_in_medium_LDL,Statin Effect on Cholesterol,821361
Factor8_gcat_trait_total_cholesterol_in_medium_LDL,Lipoprotein Assembly and Regulation,821362
Factor13_gcat_trait_total_cholesterol_in_medium_LDL,Statin and Cholesterol Abnormalities,821363
Factor14_gcat_trait_total_cholesterol_in_medium_LDL,Enterocyte Metabolism and Statins,821364
Factor15_gcat_trait_total_cholesterol_in_medium_LDL,Lipoprotein Assembly and Statin,821365
Factor20_gcat_trait_total_cholesterol_in_medium_LDL,Statins and Lipoprotein Assembly,821366
Factor21_gcat_trait_total_cholesterol_in_medium_LDL,Circulating Cholesterol Abnormalities,821367
Factor24_gcat_trait_total_cholesterol_in_medium_LDL,HDL Particle Regulation,821368
Factor25_gcat_trait_total_cholesterol_in_medium_LDL,Lipoprotein Lipase Regulation,821369
Factor27_gcat_trait_total_cholesterol_in_medium_LDL,Fatty Acid and Lipoprotein Transport,821370
Factor2_gcat_trait_total_cholesterol_in_medium_LDL,Lipoprotein Remodeling and Metabolism,821371
Factor3_gcat_trait_total_cholesterol_in_medium_LDL,Plasma Lipoprotein Regulation,821372
Factor4_gcat_trait_total_cholesterol_in_medium_LDL,HDL Particle and Metabolism,821373
Factor5_gcat_trait_total_cholesterol_in_medium_LDL,Cholesterol and Alcohol Metabolism,821374
Factor11_gcat_trait_total_cholesterol_in_medium_LDL,Lipid Transport Mechanisms,821375
Factor16_gcat_trait_total_cholesterol_in_medium_LDL,Liver Gene Expression Changes,821376
Factor28_gcat_trait_total_cholesterol_in_medium_LDL,Lipoprotein Assembly and Homeostasis,821377
Factor9_gcat_trait_total_cholesterol_in_medium_LDL,Sterol Regulation and Homeostasis,821378
Factor12_gcat_trait_total_cholesterol_in_medium_LDL,Cholesterol Clearance and Regulation,821379
Factor7_gcat_trait_total_cholesterol_in_medium_LDL,Lipid and Alcohol Homeostasis,821380
Factor19_gcat_trait_total_cholesterol_in_medium_LDL,Cholesterol Transport and Homeostasis,821381
Factor22_gcat_trait_total_cholesterol_in_medium_LDL,Lipoprotein Clearance and Metabolism,821382
Factor26_gcat_trait_total_cholesterol_in_medium_LDL,Cholesterol Regulation and Efflux,821383
Factor18_gcat_trait_total_cholesterol_in_medium_LDL,Sterol and Alcohol Metabolism,821384
Factor23_gcat_trait_total_cholesterol_in_medium_LDL,Sterol and Lipid Transport,821385
Factor17_gcat_trait_total_cholesterol_in_medium_LDL,Aging and Liver Expression Changes,821386
Factor10_gcat_trait_total_cholesterol_in_medium_LDL,Decreased Circulating Cholesterol Levels,821387
Factor1_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol Production and Absorption,821388
Factor2_gcat_trait_total_cholesterol_in_medium_VLDL,Lipoprotein Remodeling and Regulation,821389
Factor3_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol Absorption and Assembly,821390
Factor8_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol Production Regulation,821391
Factor9_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol Metabolism Pathways,821392
Factor12_gcat_trait_total_cholesterol_in_medium_VLDL,Triglyceride Metabolism Regulation,821393
Factor16_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol and Protein Binding,821394
Factor19_gcat_trait_total_cholesterol_in_medium_VLDL,Decreased Cholesterol Circulation,821395
Factor23_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol Transport and Homeostasis,821396
Factor25_gcat_trait_total_cholesterol_in_medium_VLDL,Protein Complex and Cholesterol,821397
Factor27_gcat_trait_total_cholesterol_in_medium_VLDL,Hepatic Lipoprotein Assembly,821398
Factor4_gcat_trait_total_cholesterol_in_medium_VLDL,Lipid Homeostasis and Regulation,821399
Factor15_gcat_trait_total_cholesterol_in_medium_VLDL,Lipoprotein Assembly and Regulation,821400
Factor18_gcat_trait_total_cholesterol_in_medium_VLDL,Sterol Transfer and Regulation,821401
Factor21_gcat_trait_total_cholesterol_in_medium_VLDL,Gene Regulation in Cholesterol,821402
Factor24_gcat_trait_total_cholesterol_in_medium_VLDL,Lipoprotein Clearance and Assembly,821403
Factor5_gcat_trait_total_cholesterol_in_medium_VLDL,Lipoprotein Metabolism and Clearance,821404
Factor26_gcat_trait_total_cholesterol_in_medium_VLDL,Decreased Cholesterol and Homeostasis,821405
Factor20_gcat_trait_total_cholesterol_in_medium_VLDL,High-Density Lipoprotein and Metabolism,821406
Factor6_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol and Triglyceride Levels,821407
Factor14_gcat_trait_total_cholesterol_in_medium_VLDL,Sterol Transport and Absorption,821408
Factor13_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol Efflux and Homeostasis,821409
Factor7_gcat_trait_total_cholesterol_in_medium_VLDL,Hepatic Lipoprotein Transport,821410
Factor28_gcat_trait_total_cholesterol_in_medium_VLDL,Protein Complex Regulation,821411
Factor22_gcat_trait_total_cholesterol_in_medium_VLDL,Cholesterol and Triglyceride Levels,821412
Factor17_gcat_trait_total_cholesterol_in_medium_VLDL,Sterol Homeostasis Regulation,821413
Factor29_gcat_trait_total_cholesterol_in_medium_VLDL,Sterol Transport and Efflux,821414
Factor10_gcat_trait_total_cholesterol_in_medium_VLDL,Lipid Metabolic Process Regulation,821415
Factor11_gcat_trait_total_cholesterol_in_medium_VLDL,Decreased Cholesterol Levels,821416
Factor2_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Metabolism and Disorders,821417
Factor6_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Levels and Metabolism,821418
Factor8_gcat_trait_total_cholesterol_in_small_LDL,Lipoprotein Assembly and Regulation,821419
Factor23_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Level Abnormalities,821420
Factor25_gcat_trait_total_cholesterol_in_small_LDL,Lipoprotein Regulation and Remodeling,821421
Factor28_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Metabolism and Complex Remodeling,821422
Factor1_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Transfer and Metabolism,821423
Factor11_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Metabolism and Apolipoproteins,821424
Factor15_gcat_trait_total_cholesterol_in_small_LDL,Lipoprotein Assembly and Statins,821425
Factor19_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Levels and Plasma Clearance,821426
Factor22_gcat_trait_total_cholesterol_in_small_LDL,Sterol and Lipoprotein Clearance,821427
Factor24_gcat_trait_total_cholesterol_in_small_LDL,Sterol Transport and Clearance,821428
Factor17_gcat_trait_total_cholesterol_in_small_LDL,Gene Expression in Liver,821429
Factor18_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Absorption and Transport,821430
Factor3_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol and Sterol Metabolism,821431
Factor4_gcat_trait_total_cholesterol_in_small_LDL,Lipid Homeostasis and Clearance,821432
Factor5_gcat_trait_total_cholesterol_in_small_LDL,Lipoprotein Regulation and Transport,821433
Factor9_gcat_trait_total_cholesterol_in_small_LDL,Transport of Sterols and Fatty Acids,821434
Factor10_gcat_trait_total_cholesterol_in_small_LDL,Lipoprotein Clearance and Regulation,821435
Factor14_gcat_trait_total_cholesterol_in_small_LDL,Sterol Regulation and Remodeling,821436
Factor16_gcat_trait_total_cholesterol_in_small_LDL,Sterol and Lipoprotein Homeostasis,821437
Factor20_gcat_trait_total_cholesterol_in_small_LDL,Steroid and Lipid Metabolism Regulation,821438
Factor21_gcat_trait_total_cholesterol_in_small_LDL,Cholesterol Absorption and Transport,821439
Factor26_gcat_trait_total_cholesterol_in_small_LDL,Lipid Regulation and Homeostasis,821440
Factor7_gcat_trait_total_cholesterol_in_small_LDL,Decreased Cholesterol Levels,821441
Factor27_gcat_trait_total_cholesterol_in_small_LDL,Sterol Transport and Lipid Localization,821442
Factor12_gcat_trait_total_cholesterol_in_small_LDL,Lipid Transport and Localization,821443
Factor13_gcat_trait_total_cholesterol_in_small_LDL,Liver Gene Expressions,821444
Factor1_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Homeostasis and Efflux,821445
Factor3_gcat_trait_total_cholesterol_in_small_VLDL,Liver Age and Sex Expressions,821446
Factor4_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Production and Transport,821447
Factor9_gcat_trait_total_cholesterol_in_small_VLDL,Lipid Storage and Homeostasis,821448
Factor11_gcat_trait_total_cholesterol_in_small_VLDL,Lipid Localization and Regulation,821449
Factor12_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Efflux and Regulation,821450
Factor13_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Production and Metabolism,821451
Factor18_gcat_trait_total_cholesterol_in_small_VLDL,Sterol Transfer and Remodeling,821452
Factor19_gcat_trait_total_cholesterol_in_small_VLDL,Decreased Cholesterol and VLDL,821453
Factor21_gcat_trait_total_cholesterol_in_small_VLDL,Abnormal Cholesterol Regulation,821454
Factor22_gcat_trait_total_cholesterol_in_small_VLDL,Sterol Transport and Activity,821455
Factor26_gcat_trait_total_cholesterol_in_small_VLDL,Plasma Lipoprotein Remodeling,821456
Factor20_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Metabolism and Homeostasis,821457
Factor2_gcat_trait_total_cholesterol_in_small_VLDL,Lipoprotein Regulation and Remodeling,821458
Factor6_gcat_trait_total_cholesterol_in_small_VLDL,Lipoprotein Clearance and Regulation,821459
Factor14_gcat_trait_total_cholesterol_in_small_VLDL,Abnormal Lipid Homeostasis,821460
Factor17_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Homeostasis and Regulation,821461
Factor25_gcat_trait_total_cholesterol_in_small_VLDL,Lipid Localization Regulation,821462
Factor23_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Regulation and Transport,821463
Factor10_gcat_trait_total_cholesterol_in_small_VLDL,Plasma Lipoprotein Clearance,821464
Factor16_gcat_trait_total_cholesterol_in_small_VLDL,Sterol Homeostasis and Transport,821465
Factor24_gcat_trait_total_cholesterol_in_small_VLDL,Cholesterol Storage and Regulation,821466
Factor7_gcat_trait_total_cholesterol_in_small_VLDL,Sterol Transport and Localization,821467
Factor5_gcat_trait_total_cholesterol_in_small_VLDL,Lipid Metabolism and Localization,821468
Factor15_gcat_trait_total_cholesterol_in_small_VLDL,Liver Age and Coexpression,821469
Factor8_gcat_trait_total_cholesterol_in_small_VLDL,Abnormal Cholesterol Levels,821470
Factor1_gcat_trait_total_cholesterol_measurement,Cholesterol Production Inhibition,821471
Factor2_gcat_trait_total_cholesterol_measurement,LDL,821472
Factor4_gcat_trait_total_cholesterol_measurement,Cholesterol Metabolic Pathways,821473
Factor8_gcat_trait_total_cholesterol_measurement,Lipoprotein Remodeling and Clearance,821474
Factor10_gcat_trait_total_cholesterol_measurement,Liver Regulation and Homeostasis,821475
Factor12_gcat_trait_total_cholesterol_measurement,Lipoprotein Particle Clearance,821476
Factor16_gcat_trait_total_cholesterol_measurement,Regulation of Cholesterol Metabolism,821477
Factor25_gcat_trait_total_cholesterol_measurement,Decreased Circulating LDL/VLDL,821478
Factor6_gcat_trait_total_cholesterol_measurement,Intestinal Cholesterol Absorption,821479
Factor14_gcat_trait_total_cholesterol_measurement,Liver Male Coexpression Analysis,821480
Factor18_gcat_trait_total_cholesterol_measurement,Acylglycerol Homeostasis and Remodeling,821481
Factor19_gcat_trait_total_cholesterol_measurement,Cholesterol and Sterol Metabolism,821482
Factor5_gcat_trait_total_cholesterol_measurement,Plasma Lipoprotein Remodeling,821483
Factor21_gcat_trait_total_cholesterol_measurement,Regulation of Cholesterol Biosynthesis,821484
Factor26_gcat_trait_total_cholesterol_measurement,Liver Lipid Regulation,821485
Factor28_gcat_trait_total_cholesterol_measurement,Cholesterol Storage Regulation,821486
Factor30_gcat_trait_total_cholesterol_measurement,Lipid and Triglyceride Regulation,821487
Factor20_gcat_trait_total_cholesterol_measurement,Cholesterol Efflux and Homeostasis,821488
Factor23_gcat_trait_total_cholesterol_measurement,Cholesterol Storage Regulation,821489
Factor17_gcat_trait_total_cholesterol_measurement,Abnormal Cholesterol and Triglycerides,821490
Factor13_gcat_trait_total_cholesterol_measurement,Sterol and Metabolic Processes,821491
Factor7_gcat_trait_total_cholesterol_measurement,Triglyceride Metabolic Process,821492
Factor15_gcat_trait_total_cholesterol_measurement,Bile Acid Biosynthesis Processes,821493
Factor24_gcat_trait_total_cholesterol_measurement,Abnormal Cholesterol Homeostasis,821494
Factor27_gcat_trait_total_cholesterol_measurement,Gene Coexpression in Liver,821495
Factor22_gcat_trait_total_cholesterol_measurement,Abnormal Lipid Homeostasis,821496
Factor29_gcat_trait_total_cholesterol_measurement,Sterol and Lipid Transport,821497
Factor11_gcat_trait_total_cholesterol_measurement,Decreased Circulating Lipid Levels,821498
Factor9_gcat_trait_total_cholesterol_measurement,Steroid and Vitamin Metabolism,821499
Factor3_gcat_trait_total_cholesterol_measurement,Leptin Signaling Pathway,821500
Factor3_gcat_trait_total_iron_binding_capacity,Iron Metabolism Processes,821511
Factor2_gcat_trait_total_iron_binding_capacity,Iron Homeostasis Regulation,821512
Factor1_gcat_trait_total_iron_binding_capacity,Ion Channel Expression Patterns,821513
Factor4_gcat_trait_total_lipids_in_HDL_measurement,Statin Cholesterol Production Inhibition,821514
Factor6_gcat_trait_total_lipids_in_HDL_measurement,HDL Metabolic Pathway,821515
Factor8_gcat_trait_total_lipids_in_HDL_measurement,Plasma Lipoprotein Remodeling,821516
Factor9_gcat_trait_total_lipids_in_HDL_measurement,Increased VLDL Cholesterol,821517
Factor15_gcat_trait_total_lipids_in_HDL_measurement,Protein-Lipid Complex Regulation,821518
Factor19_gcat_trait_total_lipids_in_HDL_measurement,Lipoprotein Particle Clearance,821519
Factor1_gcat_trait_total_lipids_in_HDL_measurement,Familial Hyperlipidemia Type 2,821520
Factor11_gcat_trait_total_lipids_in_HDL_measurement,Sterol Homeostasis,821521
Factor25_gcat_trait_total_lipids_in_HDL_measurement,Lipid Catabolic Regulation,821522
Factor16_gcat_trait_total_lipids_in_HDL_measurement,HDL Particle Regulation,821523
Factor18_gcat_trait_total_lipids_in_HDL_measurement,Statins and Lipoprotein Remodeling,821524
Factor23_gcat_trait_total_lipids_in_HDL_measurement,Protein-Lipid Complex Assembly,821525
Factor24_gcat_trait_total_lipids_in_HDL_measurement,Intestinal Lipid Absorption,821526
Factor21_gcat_trait_total_lipids_in_HDL_measurement,LPL and LIPC Complex Assembly,821527
Factor7_gcat_trait_total_lipids_in_HDL_measurement,Lipid Homeostasis,821528
Factor2_gcat_trait_total_lipids_in_HDL_measurement,Sterol Transport Regulation,821529
Factor10_gcat_trait_total_lipids_in_HDL_measurement,Sterol Metabolic Processes,821530
Factor17_gcat_trait_total_lipids_in_HDL_measurement,Positive Regulation of Efflux,821531
Factor22_gcat_trait_total_lipids_in_HDL_measurement,Cholesterol Metabolism Regulation,821532
Factor12_gcat_trait_total_lipids_in_HDL_measurement,Regulation of Sterol Transport,821533
Factor13_gcat_trait_total_lipids_in_HDL_measurement,Decreased VLDL and Triglycerides,821534
Factor5_gcat_trait_total_lipids_in_HDL_measurement,Triglyceride Metabolic Processes,821535
Factor14_gcat_trait_total_lipids_in_HDL_measurement,Lipid Storage Regulation,821536
Factor20_gcat_trait_total_lipids_in_HDL_measurement,Triglyceride Regulation Processes,821537
